"filename", "language", "PHP", "Markdown", "JSON", "Shell Script", "PowerShell", "XML", "YAML", "CSS", "JavaScript", "HTML", "TypeScript", "SQL", "SCSS", "Ini", "Log", "comment", "blank", "total"
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Parsing\TokenTest.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 34
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\SvgDrawerTest.php", "PHP", 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 296
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\DivTest.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 100
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\MustHaveTagsTest.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 78
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\CircleErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\EllipseErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\GErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\LineErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\PathErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\PathInvalidTest.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 42
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\PolygonErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\PolylineErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\Svg\RectErrorTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 35
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\Tests\Tag\TdTooLongTest.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 42
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\src\config\tcpdf.config.php", "PHP", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 46, 278
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\test\generate.ps1", "PowerShell", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 27
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\spipu\html2pdf\test\generate.sh", "Shell Script", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 17
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\README.md", "Markdown", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 85
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\composer.json", "JSON", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\config\tcpdf_config.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 40, 228
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_1d_html.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_1d_png.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_1d_svg.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_1d_svgi.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_datamatrix_html.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_datamatrix_png.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_datamatrix_svg.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_datamatrix_svgi.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_pdf417_html.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_pdf417_png.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_pdf417_svg.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_pdf417_svgi.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_qrcode_html.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_qrcode_png.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_qrcode_svg.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\example_2d_qrcode_svgi.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 54
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\tcpdf_barcodes_1d_include.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 47
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\barcodes\tcpdf_barcodes_2d_include.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 47
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\config\tcpdf_config_alt.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 38, 223
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_001.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 22, 107
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_002.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 20, 88
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_003.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 25, 119
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_004.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 29, 122
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_005.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 45, 159
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_006.php", "PHP", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 64, 331
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_007.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 29, 114
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_008.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 24, 98
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_009.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 32, 147
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_010.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 23, 151
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_011.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 24, 139
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_012.php", "PHP", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 40, 206
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_013.php", "PHP", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 31, 230
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_014.php", "PHP", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 39, 195
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_015.php", "PHP", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 37, 162
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_016.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 29, 135
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_017.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 31, 118
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_018.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 32, 129
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_019.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 23, 99
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_020.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 37, 147
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_021.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 21, 92
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_022.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 32, 147
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_023.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 25, 114
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_024.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 37, 141
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_025.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 27, 119
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_026.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 36, 146
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_027.php", "PHP", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 116, 419
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_028.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 37, 139
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_029.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 26, 125
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_030.php", "PHP", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 40, 189
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_031.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 24, 104
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_032.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 21, 92
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_033.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 30, 106
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_034.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 23, 97
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_035.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 27, 112
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_036.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 20, 90
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_037.php", "PHP", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 36, 148
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_038.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 21, 93
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_039.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 26, 105
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_040.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 31, 117
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_041.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 21, 91
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_042.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 25, 103
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_043.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 19, 86
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_044.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 33, 129
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_045.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 34, 141
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_046.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 26, 124
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_047.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 30, 118
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_048.php", "PHP", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 47, 314
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_049.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 31, 127
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_050.php", "PHP", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 43, 211
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_051.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 32, 146
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_052.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 28, 122
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_053.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 22, 109
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_054.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 22, 129
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_055.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 27, 116
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_056.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 34, 134
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_057.php", "PHP", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 63, 269
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_058.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 22, 95
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_059.php", "PHP", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 41, 191
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_060.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 21, 109
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_061.php", "PHP", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 36, 265
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_062.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 37, 141
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_063.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 28, 132
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_064.php", "PHP", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 39, 177
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_065.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 21, 99
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_066.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 87
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\example_067.php", "PHP", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 43, 221
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\images\tcpdf_box.svg", "XML", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 70
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\images\testsvg.svg", "XML", 0, 0, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 329
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\images\tux.svg", "XML", 0, 0, 0, 0, 0, 1487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1488
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\index.php", "PHP", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 118
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\afr.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\ara.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\aze.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\bel.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\bra.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\bul.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
"c:\xampp\htdocs\poncelet-sis\sistema\cotizador\vendor\tecnickcom\tcpdf\examples\lang\cat.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 45
